26,159,1640,7
26,159,1640,7
26,159,1640,7
26,159,1640,7
26,159,1640,7
26,159,1640,1
26,159,1640,1
26,159,1640,1
26,159,1640,1
26,159,1640,1
26,159,1640,1
26,159,1640,1
26,159,1640,5
26,159,1640,5
26,159,1640,7
26,159,1640,7
26,159,1640,7
26,159,1640,7
26,159,1640,7
26,159,1640,7
26,159,1640,2
26,159,1640,2
26,159,1640,2
26,51,2335,6
26,51,2335,7
26,51,2335,1
26,52,579,1
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,4
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,52,579,7
26,7,849,3
26,7,849,3
26,7,849,1
26,7,849,3
26,7,849,3
26,50,1100,3
26,50,1100,4
26,50,1100,3
26,50,1100,7
26,50,1100,7
26,148,1345,7
26,148,1345,7
26,148,1345,7
26,3,460,7
26,3,460,3
26,3,460,1
26,3,460,2
26,86,2552,1
26,158,700,7
26,79,1428,7
26,79,1428,7
26,13,690,5
26,13,690,2
26,169,839,3
26,130,1681,7
26,130,1681,2
26,130,1681,2
26,130,1681,2
26,130,1681,7
26,130,1681,7
26,130,1681,7
26,130,1681,7
26,130,1681,7
26,130,1681,7
26,130,1681,7
26,130,1681,7
26,130,1681,7
26,130,1681,3
26,146,1700,7
26,146,1700,7
26,67,1405,7
26,68,1967,7
26,68,1967,7
26,68,1967,7
26,68,1967,7
26,68,1967,7
26,68,1967,7
26,68,1967,7
26,68,1967,3
26,68,1967,4
26,68,1967,4
26,68,1967,3
26,68,1967,1
26,68,1967,1
26,68,1967,1
26,68,1967,2
26,68,1967,5
26,68,1967,2
26,68,1967,5
26,68,1967,2
26,68,1967,5
26,68,1967,4
26,68,1967,3
26,68,1967,5
26,68,1967,5
26,68,1967,5
26,99,1887,5
26,99,1887,5
26,99,1887,1
26,99,1887,1
26,99,1887,7
26,99,1887,7
26,99,1887,7
26,99,1887,7
26,99,1887,1
26,99,1887,1
26,99,1887,5
26,99,1887,1
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,2
26,145,2039,3
26,145,2039,5
26,145,2039,4
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,145,2039,7
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,3
26,42,1010,3
26,42,1010,3
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,3
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,5
26,42,1010,5
26,42,1010,5
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,42,1010,3
26,42,1010,3
26,42,1010,3
26,42,1010,7
26,42,1010,7
26,42,1010,4
26,42,1010,4
26,42,1010,4
26,42,1010,7
26,42,1010,7
26,42,1010,7
26,114,2493,7
26,114,2493,7
26,114,2493,4
26,114,2493,3
26,114,2493,7
26,114,2493,7
26,114,2493,7
26,114,2493,3
26,114,2493,7
26,114,2493,7
26,114,2493,7
26,114,2493,7
26,115,1313,5
26,115,1313,5
26,41,2802,4
26,41,2802,3
26,41,2802,3
26,95,1200,1
26,95,1200,3
26,95,1200,3
26,95,1200,1
26,95,1200,6
26,95,1200,1
26,95,1200,6
26,95,1200,2
26,95,1200,2
26,95,1200,2
26,95,1200,2
26,95,1200,6
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,2
26,95,1200,2
26,95,1200,5
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,7
26,95,1200,3
26,95,1200,2
26,95,1200,3
26,95,1200,5
26,95,1200,4
26,95,1200,3
26,95,1200,7
26,95,1200,7
26,36,959,3
26,36,959,3
26,36,959,7
26,36,959,7
26,36,959,7
26,36,959,7
26,182,1465,3
26,116,836,7
26,39,444,7
26,39,444,7
26,39,444,7
26,39,444,7
26,24,1930,7
26,24,1930,7
26,18,1395,1
26,18,1395,1
26,18,1395,2
26,18,1395,1
26,18,1395,1
26,18,1395,4
26,18,1395,1
26,45,2074,7
26,45,2074,7
26,84,1941,3
26,84,1941,1
26,84,1941,1
26,84,1941,3
26,84,1941,7
26,84,1941,7
26,84,1941,7
26,84,1941,7
26,112,412,7
26,112,412,7
26,112,412,7
26,93,1290,7
26,93,1290,7
26,14,1500,7
26,179,1412,7
26,70,2780,7
26,70,2780,3
26,70,2780,1
26,89,2266,1
26,89,2266,6
26,89,2266,6
26,89,2266,6
26,89,2266,1
26,89,2266,1
26,89,2266,4
26,89,2266,3
26,89,2266,1
26,89,2266,3
26,89,2266,7
26,89,2266,2
26,89,2266,7
26,89,2266,2
26,89,2266,7
26,89,2266,7
26,89,2266,7
26,89,2266,3
26,89,2266,2
26,89,2266,4
26,89,2266,4
26,89,2266,1
26,89,2266,1
26,89,2266,7
26,89,2266,1
26,89,2266,1
26,89,2266,1
26,89,2266,6
26,89,2266,1
26,89,2266,5
26,89,2266,2
26,89,2266,4
26,89,2266,4
26,89,2266,4
26,89,2266,7
26,89,2266,7
26,89,2266,2
26,89,2266,7
26,89,2266,5
26,21,1356,7
26,21,1356,7
26,21,1356,7
26,21,1356,1
26,21,1356,1
26,21,1356,2
26,21,1356,1
26,21,1356,1
26,21,1356,4
26,21,1356,4
26,21,1356,3
26,21,1356,3
26,21,1356,1
26,21,1356,3
26,21,1356,1
26,21,1356,1
26,21,1356,7
26,21,1356,7
26,21,1356,7
26,21,1356,7
26,21,1356,1
26,21,1356,6
26,21,1356,3
26,21,1356,6
26,21,1356,6
26,21,1356,1
26,21,1356,7
26,83,3004,6
26,83,3004,1
26,83,3004,7
26,83,3004,7
26,83,3004,7
26,83,3004,7
26,83,3004,7
26,83,3004,7
26,151,1826,1
26,151,1826,2
26,150,705,7
26,8,2574,4
26,8,2574,2
26,8,2574,7
26,8,2574,1
26,8,2574,7
26,5,665,7
26,97,1998,4
26,97,1998,3
26,97,1998,3
26,111,735,2
26,111,735,3
26,111,735,2
26,111,735,1
26,110,1840,6
26,110,1840,1
26,38,717,2
26,38,717,2
26,38,717,2
26,38,717,2
26,135,2778,3
26,135,2778,7
26,120,1574,1
26,120,1574,2
26,120,1574,1
26,120,1574,3
26,100,1745,3
26,132,1527,2
26,132,1527,2
26,132,1527,5
26,132,1527,5
26,132,1527,2
26,132,1527,2
26,132,1527,5
26,132,1527,5
26,132,1527,3
26,132,1527,3
26,124,1439,5
26,124,1439,5
26,124,1439,5
26,124,1439,2
26,124,1439,2
26,124,1439,2
26,31,1398,6
26,31,1398,6
26,31,1398,7
26,31,1398,7
26,31,1398,7
26,31,1398,7
26,31,1398,1
26,31,1398,7
26,31,1398,7
26,31,1398,7
26,31,1398,1
26,31,1398,4
26,29,1496,7
26,28,981,2
26,28,981,2
26,28,981,2
26,28,981,3
26,28,981,7
26,28,981,7
26,28,981,3
26,28,981,3
26,28,981,1
26,28,981,3
26,28,981,3
26,28,981,3
26,28,981,7
26,28,981,7
26,28,981,1
26,28,981,2
26,28,981,7
26,30,2250,2
26,30,2250,2
26,30,2250,7
26,30,2250,7
26,30,2250,7
26,30,2250,7
26,30,2250,7
26,32,1080,7
26,32,1080,1
26,32,1080,1
26,57,1338,7
26,57,1338,2
26,57,1338,1
26,57,1338,1
26,57,1338,1
26,57,1338,1
26,57,1338,6
26,57,1338,6
26,57,1338,1
26,57,1338,7
26,57,1338,7
26,85,2477,4
26,92,2620,1
26,175,646,7
26,175,646,7
26,175,646,7
26,175,646,7
26,175,646,7
26,175,646,7
26,175,646,7
26,175,646,7
26,175,646,7
26,175,646,7
26,175,646,7
26,1,2710,7
26,1,2710,7
26,1,2710,7
26,1,2710,7
26,1,2710,6
26,1,2710,1
26,1,2710,3
26,1,2710,7
26,1,2710,7
26,1,2710,7
26,1,2710,7
26,1,2710,7
26,1,2710,7
26,1,2710,7
26,2,1178,7
26,2,1178,7
26,2,1178,7
26,2,1178,7
26,2,1178,5
26,2,1178,2
26,2,1178,1
26,2,1178,3
26,2,1178,1
26,2,1178,3
26,2,1178,1
26,2,1178,2
26,2,1178,3
26,2,1178,6
26,2,1178,2
26,2,1178,7
26,2,1178,3
26,2,1178,2
26,2,1178,4
26,2,1178,4
26,2,1178,3
26,2,1178,3
26,2,1178,2
26,2,1178,5
26,2,1178,5
26,2,1178,7
26,2,1178,7
26,2,1178,2
26,2,1178,7
26,2,1178,7
26,2,1178,7
26,109,649,7
26,109,649,7
26,109,649,7
26,109,649,5
26,109,649,2
26,109,649,7
26,109,649,7
26,109,649,7
26,109,649,2
26,109,649,5
26,117,2077,6
26,117,2077,6
26,117,2077,6
26,117,2077,1
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,117,2077,7
26,55,522,1
26,55,522,5
26,55,522,5
26,55,522,4
26,55,522,4
26,55,522,1
26,55,522,1
26,55,522,7
26,55,522,7
26,55,522,1
26,55,522,1
26,35,1510,7
26,133,2695,4
26,133,2695,7
26,152,961,1
26,152,961,3
26,152,961,1
26,153,646,2
26,153,646,5
26,161,1710,4
26,161,1710,4
26,161,1710,6
26,161,1710,1
26,37,2299,4
26,122,582,7
26,56,641,7
26,56,641,6
26,56,641,6
26,56,641,7
26,118,1596,7
26,118,1596,2
26,118,1596,2
26,118,1596,1
26,118,1596,2
26,118,1596,7
26,118,1596,7
26,118,1596,7
26,118,1596,7
26,11,1111,2
26,11,1111,2
26,11,1111,2
26,11,1111,2
26,11,1111,2
26,11,1111,7
26,104,1133,4
26,104,1133,4
26,104,1133,4
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,1
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,2
26,104,1133,4
26,104,1133,7
26,104,1133,7
26,104,1133,4
26,104,1133,1
26,104,1133,1
26,104,1133,1
26,104,1133,1
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,104,1133,7
26,10,915,3
26,10,915,3
26,10,915,3
26,10,915,4
26,12,2842,7
26,12,2842,4
26,12,2842,4
26,12,2842,7
26,12,2842,7
26,12,2842,7
26,12,2842,4
26,12,2842,7
26,12,2842,7
26,12,2842,1
26,12,2842,1
26,12,2842,4
26,12,2842,1
26,12,2842,7
26,12,2842,7
26,12,2842,7
26,12,2842,7
26,12,2842,3
26,12,2842,4
26,12,2842,1
26,12,2842,2
26,12,2842,1
26,87,1120,7
26,87,1120,7
26,87,1120,7
26,87,1120,6
26,87,1120,1
26,87,1120,7
26,34,1774,7
26,34,1774,7
26,34,1774,7
26,34,1774,5
26,34,1774,2
26,34,1774,7
26,34,1774,7
26,34,1774,2
26,34,1774,1
26,34,1774,2
26,34,1774,7
26,34,1774,7
26,34,1774,7
26,34,1774,7
26,34,1774,7
26,34,1774,7
26,34,1774,7
26,34,1774,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,3
26,143,1034,3
26,143,1034,6
26,143,1034,1
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,7
26,143,1034,2
26,143,1034,5
26,143,1034,5
26,143,1034,5
26,143,1034,1
26,178,2775,2
26,140,995,7
26,140,995,7
26,140,995,7
26,144,2054,7
26,163,476,7
26,142,1780,5
26,142,1780,5
26,142,1780,2
26,142,1780,2
26,142,1780,7
26,142,1780,7
26,142,1780,7
26,142,1780,7
26,141,2659,1
26,141,2659,4
26,74,829,1
26,128,900,7
26,128,900,7
26,128,900,3
26,82,1200,7
26,82,1200,7
26,73,1196,7
26,73,1196,7
26,123,575,1
26,123,575,1
26,123,575,1
26,123,575,2
26,123,575,2
26,123,575,2
26,123,575,2
26,123,575,4
26,123,575,4
26,123,575,4
26,123,575,1
26,123,575,1
26,123,575,6
26,123,575,1
26,123,575,6
26,123,575,7
26,123,575,7
26,123,575,7
26,123,575,7
26,60,1840,3
26,60,1840,4
26,61,1483,4
26,61,1483,2
26,61,1483,1
26,61,1483,2
26,61,1483,5
26,62,1530,7
26,62,1530,7
26,62,1530,7
26,16,1407,3
26,162,1107,5
26,162,1107,2
26,162,1107,2
26,162,1107,5
26,162,1107,7
26,162,1107,7
26,162,1107,1
26,162,1107,1
26,162,1107,4
26,162,1107,4
26,162,1107,4
26,162,1107,3
26,162,1107,3
26,162,1107,3
26,162,1107,7
26,162,1107,4
26,162,1107,4
26,162,1107,3
26,162,1107,3
26,162,1107,4
26,162,1107,1
26,162,1107,3
26,162,1107,2
26,162,1107,1
26,162,1107,4
26,162,1107,4
26,162,1107,4
26,162,1107,3
26,9,1189,4
26,9,1189,4
26,9,1189,1
26,9,1189,7
26,9,1189,7
26,102,857,1
26,102,857,4
26,102,857,1
26,102,857,1
26,149,744,4
26,149,744,1
26,149,744,2
26,149,744,7
26,149,744,7
26,76,1385,7
26,76,1385,1
26,76,1385,3
26,91,1844,4
26,157,690,7
26,157,690,7
26,157,690,7
26,157,690,7
26,157,690,7
26,157,690,7
26,4,1226,4
26,126,2098,7
26,126,2098,7
26,126,2098,7
26,126,2098,7
26,126,2098,7
26,126,2098,7
26,126,2098,7
26,126,2098,7
26,126,2098,2
26,126,2098,2
26,154,1880,3
26,154,1880,5
26,154,1880,1
26,154,1880,1
26,154,1880,5
127,159,668,4
127,159,668,4
127,159,668,1
127,159,668,3
127,159,668,4
127,159,668,3
127,68,940,3
127,99,482,4
127,99,482,4
127,99,482,1
127,99,482,3
127,99,482,4
127,2,1680,3
127,117,711,2
127,54,1970,2
165,26,933,7
165,26,933,7
165,26,933,4
165,26,933,4
165,26,933,3
165,26,933,3
165,26,933,7
165,26,933,7
165,26,933,7
165,26,933,7
165,26,933,7
165,26,933,7
165,26,933,7
165,26,933,7
165,26,933,7
165,26,933,7
165,26,933,7
165,168,400,7
165,168,400,1
165,168,400,6
165,166,2372,7
165,166,2372,3
165,166,2372,7
165,65,1913,4
165,81,2630,1
165,81,2630,3
165,81,2630,3
165,81,2630,3
165,81,2630,3
165,81,2630,1
165,81,2630,6
165,159,2463,7
165,159,2463,7
165,159,2463,7
165,159,2463,3
165,159,2463,7
165,159,2463,7
165,159,2463,7
165,159,2463,2
165,159,2463,5
165,159,2463,5
165,159,2463,2
165,159,2463,2
165,159,2463,5
165,159,2463,7
165,159,2463,7
165,159,2463,7
165,159,2463,7
165,158,1556,7
165,68,2971,2
165,68,2971,5
165,68,2971,7
165,68,2971,4
165,68,2971,7
165,68,2971,7
165,68,2971,7
165,68,2971,7
165,99,2619,2
165,99,2619,2
165,99,2619,7
165,114,3420,7
165,114,3420,3
165,114,3420,7
165,114,3420,7
165,114,3420,7
165,114,3420,1
165,114,3420,3
165,114,3420,3
165,95,2010,7
165,95,2010,7
165,95,2010,3
165,95,2010,3
165,95,2010,3
165,95,2010,7
165,95,2010,7
165,36,1723,3
165,36,1723,1
165,36,1723,3
165,116,1201,3
165,39,1309,7
165,112,1210,7
165,112,1210,7
165,112,1210,7
165,112,1210,6
165,112,1210,7
165,112,1210,7
165,112,1210,7
165,112,1210,7
165,89,3300,7
165,89,3300,7
165,89,3300,7
165,89,3300,7
165,89,3300,4
165,89,3300,7
165,89,3300,7
165,89,3300,7
165,89,3300,3
165,89,3300,4
165,89,3300,1
165,89,3300,2
165,21,2502,7
165,150,1300,3
165,5,1106,4
165,5,1106,3
165,31,2077,7
165,31,2077,7
165,28,1533,7
165,28,1533,2
165,28,1533,5
165,28,1533,2
165,28,1533,5
165,28,1533,7
165,28,1533,2
165,28,1533,2
165,28,1533,7
165,28,1533,7
165,30,3117,7
165,175,1051,7
165,175,1051,3
165,175,1051,7
165,175,1051,7
165,1,3700,5
165,1,3700,2
165,1,3700,2
165,1,3700,5
165,1,3700,7
165,1,3700,7
165,1,3700,7
165,1,3700,7
165,1,3700,7
165,1,3700,6
165,1,3700,3
165,1,3700,4
165,2,1698,7
165,2,1698,7
165,2,1698,7
165,2,1698,7
165,2,1698,7
165,2,1698,7
165,2,1698,2
165,2,1698,2
165,2,1698,5
165,2,1698,4
165,2,1698,7
165,2,1698,2
165,2,1698,7
165,2,1698,3
165,2,1698,7
165,2,1698,7
165,2,1698,7
165,2,1698,7
165,117,2983,7
165,117,2983,1
165,117,2983,4
165,117,2983,2
165,117,2983,4
165,117,2983,4
165,117,2983,4
165,117,2983,5
165,117,2983,2
165,117,2983,2
165,117,2983,5
165,117,2983,7
165,117,2983,7
165,117,2983,7
165,55,1364,5
165,55,1364,2
165,55,1364,5
165,55,1364,2
165,55,1364,2
165,55,1364,5
165,55,1364,7
165,55,1364,7
165,55,1364,7
165,43,729,4
165,54,1113,7
165,54,1113,3
165,54,1113,3
165,56,860,2
165,56,860,5
165,56,860,4
165,118,2056,7
165,118,2056,7
165,104,2107,7
165,104,2107,7
165,87,1399,7
165,87,1399,1
165,87,1399,4
165,87,1399,2
165,34,2576,7
165,34,2576,1
165,34,2576,3
165,143,1957,7
165,143,1957,7
165,73,364,7
165,73,364,7
165,123,895,4
165,123,895,4
165,123,895,4
165,123,895,7
165,157,1742,7
165,157,1742,7
165,157,1742,7
165,157,1742,7
166,27,1042,7
166,26,1446,7
166,26,1446,4
166,26,1446,4
166,26,1446,4
166,26,1446,3
166,26,1446,3
166,26,1446,3
166,26,1446,7
166,26,1446,7
166,26,1446,7
166,26,1446,7
166,26,1446,7
166,26,1446,7
166,26,1446,7
166,26,1446,3
166,26,1446,4
166,26,1446,7
166,26,1446,2
166,105,775,4
166,165,2372,7
166,165,2372,2
166,165,2372,1
166,165,2372,7
166,81,940,7
166,81,940,7
166,81,940,7
166,81,940,7
166,81,940,7
166,81,940,7
166,81,940,7
166,81,940,7
166,81,940,7
166,81,940,4
166,81,940,7
166,81,940,3
166,81,940,3
166,81,940,3
166,81,940,6
166,81,940,1
166,159,695,7
166,159,695,1
166,159,695,4
166,159,695,4
166,159,695,4
166,159,695,3
166,159,695,3
166,159,695,3
166,159,695,3
166,159,695,7
166,159,695,3
166,159,695,4
166,51,1311,7
166,52,1819,7
166,52,1819,7
166,52,1819,6
166,50,1354,3
166,130,743,7
166,130,743,7
166,130,743,7
166,130,743,7
166,130,743,7
166,68,620,3
166,68,620,6
166,68,620,1
166,68,620,7
166,68,620,7
166,68,620,7
166,145,677,4
166,145,677,4
166,145,677,7
166,145,677,4
166,42,2378,7
166,42,2378,7
166,42,2378,7
166,42,2378,7
166,42,2378,7
166,42,2378,7
166,42,2378,4
166,114,1100,7
166,114,1100,7
166,114,1100,7
166,114,1100,7
166,114,1100,7
166,114,1100,7
166,114,1100,6
166,114,1100,6
166,114,1100,6
166,114,1100,7
166,114,1100,4
166,95,805,7
166,95,805,6
166,95,805,1
166,95,805,3
166,95,805,2
166,95,805,2
166,95,805,3
166,95,805,7
166,95,805,7
166,95,805,7
166,95,805,7
166,80,577,3
166,84,878,5
166,84,878,2
166,84,878,2
166,84,878,5
166,84,878,2
166,84,878,5
166,112,1228,7
166,112,1228,7
166,112,1228,7
166,112,1228,7
166,113,861,4
166,89,1116,7
166,89,1116,2
166,89,1116,5
166,89,1116,1
166,89,1116,3
166,89,1116,4
166,89,1116,7
166,89,1116,7
166,89,1116,6
166,89,1116,1
166,89,1116,6
166,89,1116,1
166,89,1116,1
166,89,1116,6
166,89,1116,4
166,89,1116,3
166,89,1116,3
166,89,1116,2
166,89,1116,1
166,89,1116,1
166,89,1116,2
166,89,1116,7
166,21,1505,3
166,83,2179,1
166,83,2179,7
166,83,2179,7
166,83,2179,7
166,137,604,2
166,137,604,2
166,8,1454,7
166,5,1137,3
166,181,469,1
166,181,469,6
166,110,1132,3
166,110,1132,3
166,110,1132,3
166,110,1132,3
166,28,799,7
166,28,799,7
166,28,799,7
166,28,799,7
166,28,799,7
166,28,799,7
166,30,856,7
166,30,856,7
166,30,856,5
166,30,856,2
166,30,856,3
166,30,856,3
166,30,856,4
166,30,856,7
166,32,1022,7
166,57,830,1
166,57,830,6
166,57,830,7
166,175,1437,3
166,175,1437,7
166,175,1437,7
166,175,1437,7
166,175,1437,6
166,175,1437,1
166,175,1437,7
166,1,1398,7
166,1,1398,7
166,1,1398,3
166,1,1398,4
166,1,1398,3
166,1,1398,7
166,1,1398,7
166,1,1398,7
166,1,1398,4
166,1,1398,7
166,1,1398,3
166,2,964,7
166,2,964,7
166,2,964,7
166,2,964,7
166,2,964,7
166,2,964,1
166,2,964,6
166,2,964,6
166,2,964,1
166,2,964,7
166,2,964,7
166,2,964,7
166,2,964,7
166,2,964,7
166,2,964,7
166,2,964,4
166,109,2191,3
166,109,2191,7
166,129,1249,7
166,129,1249,7
166,55,1174,7
166,55,1174,7
166,55,1174,7
166,55,1174,7
166,55,1174,7
166,55,1174,7
166,35,748,4
166,133,1511,3
166,54,1353,7
166,54,1353,7
166,54,1353,7
166,54,1353,4
166,54,1353,1
166,54,1353,6
166,54,1353,6
166,54,1353,1
166,54,1353,6
166,54,1353,1
166,54,1353,5
166,54,1353,2
166,161,501,7
166,161,501,7
166,118,810,7
166,12,3261,6
166,12,3261,1
166,12,3261,6
166,12,3261,1
166,12,3261,7
166,12,3261,7
166,12,3261,7
166,34,873,1
166,34,873,6
166,34,873,3
166,34,873,3
166,34,873,3
166,34,873,3
166,34,873,3
166,34,873,3
166,34,873,4
166,34,873,3
166,34,873,7
166,34,873,7
166,34,873,7
166,34,873,7
166,143,955,3
166,143,955,4
166,143,955,7
166,143,955,7
166,143,955,7
166,143,955,1
166,143,955,3
166,22,891,3
166,142,1676,1
166,142,1676,6
166,142,1676,6
166,142,1676,1
166,142,1676,7
166,141,1432,7
166,141,1432,4
166,78,937,4
166,162,1515,3
166,162,1515,4
166,162,1515,7
166,102,1571,4
166,76,402,3
166,76,402,4
